Numero,tweetID,tweetText,Candidato,Sentimento,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
6,997593519983296000,"RT @HistoriaNoPaint: Fiquei sabendo que o Fernando Collor vai se candidatar a presidência, já vou tirar meus 2 reais da poupança vai que né",Fernando Collor,-1,1039,0,Twitter for Android,5/18/2018 21:43,1357537712,ariadnesabrinac,Ariadne Costa,4/16/2013 18:14,Estudante de Direito!(No momento sem nenhum orgulho disso) RT NÃO é necessariamente endosso!,485,720,Belo Horizonte,America/Sao_Paulo
2,996534050121797000,RT @iahgos: pelo twitter eu faço mais pelo brasil do que o michel temer https://t.co/VacOyadtEY,Michel Temer,-1,106,0,Twitter for Android,5/15/2018 23:33,3339454343,mandra_001,Lyn,6/21/2015 17:29,num sei to loka,423,628,"Minas Gerais, Brasil",Pacific Time (US & Canada)
4,996533885596028000,RT @iahgos: pelo twitter eu faço mais pelo brasil do que o michel temer https://t.co/VacOyadtEY,Michel Temer,-1,106,0,Twitter for Android,5/15/2018 23:32,905970125530128000,mariaceciIiavb_,maria,9/8/2017 1:44,,196,283,cco,
6,996533582607929000,RT @iahgos: pelo twitter eu faço mais pelo brasil do que o michel temer https://t.co/VacOyadtEY,Michel Temer,-1,106,0,Twitter for iPhone,5/15/2018 23:31,284905541,cadegabriella,Gabi,4/20/2011 5:22,,105,103,BRASIL,Santiago
13,996150271045767000,Ciro Gomes é um fanfarrão. Só se candidata para ficar na mídia....! Nem a esquerda confia nele.,Ciro Gomes,-1,0,0,Twitter for iPhone,5/14/2018 22:08,860689813393035000,mildignos3,Zac Silwa III,5/6/2017 2:56,Cidadão indignado com os políticos. A gente merece políticos melhores. Bloqueado pelo twitter 3 vezes. Desde outubro de 2014.,4901,544,Brasil,Pacific Time (US & Canada)
13,996150271045767000,Ciro Gomes é um fanfarrão. Só se candidata para ficar na mídia....! Nem a esquerda confia nele.,Ciro Gomes,-1,0,0,Twitter for iPhone,5/14/2018 22:08,860689813393035000,mildignos3,Zac Silwa III,5/6/2017 2:56,Cidadão indignado com os políticos. A gente merece políticos melhores. Bloqueado pelo twitter 3 vezes. Desde outubro de 2014.,4901,544,Brasil,Pacific Time (US & Canada)
13,996150271045767000,Ciro Gomes é um fanfarrão. Só se candidata para ficar na mídia....! Nem a esquerda confia nele.,Ciro Gomes,-1,0,0,Twitter for iPhone,5/14/2018 22:08,860689813393035000,mildignos3,Zac Silwa III,5/6/2017 2:56,Cidadão indignado com os políticos. A gente merece políticos melhores. Bloqueado pelo twitter 3 vezes. Desde outubro de 2014.,4901,544,Brasil,Pacific Time (US & Canada)
5,997616887474327000,"Ciro Gomes quer fazer ""socialismo bolivariano"", diz Flávio Rocha | O POVO Online https://t.co/8KbeypfuVw",Ciro Gomes,-1,0,0,Twitter Web Client,5/18/2018 23:16,500391756,jisbarba,DosSantos,2/23/2012 2:59,"Somente quando for cortada a última árvore, pescado o último peixe, poluído o último rio, é que as pessoas vão perceber que não podem comer dinheiro.",396,1082,AracajuBrasil,
5,997616887474327000,"Ciro Gomes quer fazer ""socialismo bolivariano"", diz Flávio Rocha | O POVO Online https://t.co/8KbeypfuVw",Ciro Gomes,-1,0,0,Twitter Web Client,5/18/2018 23:16,500391756,jisbarba,DosSantos,2/23/2012 2:59,"Somente quando for cortada a última árvore, pescado o último peixe, poluído o último rio, é que as pessoas vão perceber que não podem comer dinheiro.",396,1082,AracajuBrasil,
3,996898744602890000,"RT @iRicardi_: Enquanto empreiteiro ligado a Geraldo Alckmin arrematava o Triplex,
Sérgio Moro posava para foto com afiliado político de Ge…",Alckmin,-1,50,0,Twitter for iPhone,5/16/2018 23:42,3711528923,iisabelcgs,#EuSouLula,9/19/2015 22:43,"Pela democracia, pela liberdade, pelo amor.",1110,1288,,
14,996893560145416000,"RT @iRicardi_: Enquanto empreiteiro ligado a Geraldo Alckmin arrematava o Triplex,
Sérgio Moro posava para foto com afiliado político de Ge…",Alckmin,-1,50,0,Twitter for Windows Phone,5/16/2018 23:22,242871838,Lulivianna,Luciana Thees Vianna,1/25/2011 19:57,O passado me ajudou a apreciar o presente e eu não quero estragar nada disso por idealizar um futuro.,1078,954,Petrópolis/RJ/Brasil,Brasilia
14,997624750519316000,"RT @IvanValente: Bateu o desespero em Alckmin.Depois d pontuar 4% na pesquisa CNT,ele tenta atrair ruralistas q estão com Bolsonaro promete…",Bolsonaro,-1,205,0,Twitter for Android,5/18/2018 23:47,272026401,neo_soares,m.soares,3/25/2011 17:26,"Por um mundo onde sejamos, socialmente iguais, humanamente diferentes e totalmente livres. ( Rosa Luxemburgo )",726,751,são paulo-sp-brasil,Brasilia
5,997616887474327000,"Ciro Gomes quer fazer ""socialismo bolivariano"", diz Flávio Rocha | O POVO Online https://t.co/8KbeypfuVw",Ciro Gomes,-1,0,0,Twitter Web Client,5/18/2018 23:16,500391756,jisbarba,DosSantos,2/23/2012 2:59,"Somente quando for cortada a última árvore, pescado o último peixe, poluído o último rio, é que as pessoas vão perceber que não podem comer dinheiro.",396,1082,AracajuBrasil,
6,996901239811203000,Gostei de um vídeo @YouTube https://t.co/EHW9NNuR64 nova Dilma! Ciro Gomes foi tentar falar em inglês e olha a pérola que ele,Ciro Gomes,-1,0,0,Google,5/16/2018 23:52,3385030545,Williamarins_,? William Marins ?,7/20/2015 22:25,"São Paulino ? Leonino ? Whats: (94) 99214-1230 Insta: Williamarins_

Sigo Todos de Volta ;*",87,134,"Tucuruí, Brasil",
6,996901239811203000,Gostei de um vídeo @YouTube https://t.co/EHW9NNuR64 nova Dilma! Ciro Gomes foi tentar falar em inglês e olha a pérola que ele,Ciro Gomes,-1,0,0,Google,5/16/2018 23:52,3385030545,Williamarins_,? William Marins ?,7/20/2015 22:25,"São Paulino ? Leonino ? Whats: (94) 99214-1230 Insta: Williamarins_

Sigo Todos de Volta ;*",87,134,"Tucuruí, Brasil",
6,996901239811203000,Gostei de um vídeo @YouTube https://t.co/EHW9NNuR64 nova Dilma! Ciro Gomes foi tentar falar em inglês e olha a pérola que ele,Ciro Gomes,-1,0,0,Google,5/16/2018 23:52,3385030545,Williamarins_,? William Marins ?,7/20/2015 22:25,"São Paulino ? Leonino ? Whats: (94) 99214-1230 Insta: Williamarins_

Sigo Todos de Volta ;*",87,134,"Tucuruí, Brasil",
12,996900896800952000,"RT @AraciPatriota: CIRO GOMES APARECE EM PLANILHA DA ODEBRECHT COM O APELIDO DE ""SARDINHA"" AHAHAH..QUE APELIDO CRIATIVO, NÃO É QUE ELE PARE…",Ciro Gomes,-1,26,0,Twitter for Android,5/16/2018 23:51,61310225,claudia_maria,Cláudia Maria ??,7/29/2009 22:14,"O sol nasceu para todos, mas a sombra é somente para quem merece.",1593,1219,"Rio de Janeiro, Brasil",Brasilia
12,996900896800952000,"RT @AraciPatriota: CIRO GOMES APARECE EM PLANILHA DA ODEBRECHT COM O APELIDO DE ""SARDINHA"" AHAHAH..QUE APELIDO CRIATIVO, NÃO É QUE ELE PARE…",Ciro Gomes,-1,26,0,Twitter for Android,5/16/2018 23:51,61310225,claudia_maria,Cláudia Maria ??,7/29/2009 22:14,"O sol nasceu para todos, mas a sombra é somente para quem merece.",1593,1219,"Rio de Janeiro, Brasil",Brasilia
12,996900896800952000,"RT @AraciPatriota: CIRO GOMES APARECE EM PLANILHA DA ODEBRECHT COM O APELIDO DE ""SARDINHA"" AHAHAH..QUE APELIDO CRIATIVO, NÃO É QUE ELE PARE…",Ciro Gomes,-1,26,0,Twitter for Android,5/16/2018 23:51,61310225,claudia_maria,Cláudia Maria ??,7/29/2009 22:14,"O sol nasceu para todos, mas a sombra é somente para quem merece.",1593,1219,"Rio de Janeiro, Brasil",Brasilia
7,996508125749538000,"RT @BARBARA_9295: Lula chama mulheres de grelo duro.

Ciro Gomes diz que mulher só presta na cama.

Joaquim Barbosa desce o cacete na mulhe…",Ciro Gomes,-1,2395,0,Twitter for Android,5/15/2018 21:50,2843652118,MottaOtavio,Otavio#MottaVive,10/25/2014 12:45,"Buscando um motivo. 


#MatheusMotta??. 

#MottaEterno.??",166,162,Brasil,
2,997622228861816000,"RT @BARBARA_9295: Lula chama mulheres de grelo duro.

Ciro Gomes diz que mulher só presta na cama.

Joaquim Barbosa desce o cacete na mulhe…",Ciro Gomes,-1,2419,0,Twitter for iPhone,5/18/2018 23:37,1536414565,pelobemdobrasil,Pelo Bem do Brasil,6/21/2013 12:14,"Professora, psicóloga, psicanalista. Mãe de familia e avó apaixonada. Cidadã ética que não aceita corrupção .",832,659,Belem Para,Brasilia
12,997602915476037000,"RT @BARBARA_9295: Lula chama mulheres de grelo duro.

Ciro Gomes diz que mulher só presta na cama.

Joaquim Barbosa desce o cacete na mulhe…",Ciro Gomes,-1,2419,0,Twitter for Android,5/18/2018 22:20,631688271,DiasDougfotos,douglas dias,7/10/2012 2:29,"Antes d aumentarem tributos, cobrem os devedores = R$1,5 TRILHÃO #PiadasSãoPiadasNadaMais https://t.co/VHvRy5Fq8v",29599,29841,Niterói-RJ-BRASIL,Samoa
3,996901460427268000,"RT @joicehasselmann: Fala sério, você acha que Ciro Gomes tem nível de inglês para ser “visiting scholar” na Harvard Law School??Aluno visi…",Ciro Gomes,-1,36,0,Twitter for iPhone,5/16/2018 23:53,220084695,Fabiocs17,Fábio Silva,11/26/2010 18:50,,318,287,"Rio de Janeiro, Brasil",Greenland
3,996901460427268000,"RT @joicehasselmann: Fala sério, você acha que Ciro Gomes tem nível de inglês para ser “visiting scholar” na Harvard Law School??Aluno visi…",Ciro Gomes,-1,36,0,Twitter for iPhone,5/16/2018 23:53,220084695,Fabiocs17,Fábio Silva,11/26/2010 18:50,,318,287,"Rio de Janeiro, Brasil",Greenland
3,996901460427268000,"RT @joicehasselmann: Fala sério, você acha que Ciro Gomes tem nível de inglês para ser “visiting scholar” na Harvard Law School??Aluno visi…",Ciro Gomes,-1,36,0,Twitter for iPhone,5/16/2018 23:53,220084695,Fabiocs17,Fábio Silva,11/26/2010 18:50,,318,287,"Rio de Janeiro, Brasil",Greenland
5,996534348659724000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:34,184530265,gilmoraes41,Gilberto M Silva,8/29/2010 20:23,Não basta ver que um jardim é bonito? Tem também que acreditar que existe fadas escondidas nele?,2268,2221,Garça,Pacific Time (US & Canada)
9,996533961353506000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:33,712732013703380000,fernanda281327,Fernanda MORO do Carmo,3/23/2016 20:05,,1528,531,"Salvador, Brasil",
5,996534348659724000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:34,184530265,gilmoraes41,Gilberto M Silva,8/29/2010 20:23,Não basta ver que um jardim é bonito? Tem também que acreditar que existe fadas escondidas nele?,2268,2221,Garça,Pacific Time (US & Canada)
9,996533961353506000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:33,712732013703380000,fernanda281327,Fernanda MORO do Carmo,3/23/2016 20:05,,1528,531,"Salvador, Brasil",
5,996534348659724000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:34,184530265,gilmoraes41,Gilberto M Silva,8/29/2010 20:23,Não basta ver que um jardim é bonito? Tem também que acreditar que existe fadas escondidas nele?,2268,2221,Garça,Pacific Time (US & Canada)
9,996533961353506000,"RT @omatheuslima_: Previsão Econômica de Ciro Gomes

Em Abril de 2013, Ciro Gomes disse:""Não existe a menor chance da inflação explodir""

N…",Ciro Gomes,-1,157,0,Twitter for Android,5/15/2018 23:33,712732013703380000,fernanda281327,Fernanda MORO do Carmo,3/23/2016 20:05,,1528,531,"Salvador, Brasil",
5,996901275160793000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,6,0,Twitter Web Client,5/16/2018 23:52,1834990302,StreetTed,Junior Monteiro,9/8/2013 21:51,Um cidadão REVOLTADO com os políticos e politicagem no BRASIL. Pagamos impostos demais e não recebemos nada em troca. BASTA!!!,11569,5681,Rio de Janeiro - RJ,Brasilia
5,996901275160793000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,6,0,Twitter Web Client,5/16/2018 23:52,1834990302,StreetTed,Junior Monteiro,9/8/2013 21:51,Um cidadão REVOLTADO com os políticos e politicagem no BRASIL. Pagamos impostos demais e não recebemos nada em troca. BASTA!!!,11569,5681,Rio de Janeiro - RJ,Brasilia
5,996901275160793000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,6,0,Twitter Web Client,5/16/2018 23:52,1834990302,StreetTed,Junior Monteiro,9/8/2013 21:51,Um cidadão REVOLTADO com os políticos e politicagem no BRASIL. Pagamos impostos demais e não recebemos nada em troca. BASTA!!!,11569,5681,Rio de Janeiro - RJ,Brasilia
14,997250994659643000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,51,0,Twitter for Android,5/17/2018 23:02,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,770,32,"Tupã, Brasil",
14,997250994659643000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,51,0,Twitter for Android,5/17/2018 23:02,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,770,32,"Tupã, Brasil",
14,997250994659643000,"RT @OsvladPereira: Ciro Gomes já pode ser
Garoto propaganda de escola de inglês
No lugar de Joel Santana.
Lembrou também o Dilmês https://t…",Ciro Gomes,-1,51,0,Twitter for Android,5/17/2018 23:02,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,772,32,"Tupã, Brasil",
1,996901582770929000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter for Android,5/16/2018 23:53,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,771,32,"Tupã, Brasil",
13,996900808615759000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter for Android,5/16/2018 23:50,850456295861886000,coimbralola,Cristina S,4/7/2017 21:12,"Medicina,gatos e Rockn'roll",359,526,,
14,996900774377676000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter Web Client,5/16/2018 23:50,44689528,marcinhabranco,Márcia Christina,6/4/2009 19:00,PhD - Genética e Biologia Molecular | Viciada em ciência e chocolate 60%+ | twittera de vez em quando,213,449,"Vitória da Conquista, Brasil",Santiago
1,996901582770929000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter for Android,5/16/2018 23:53,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,771,32,"Tupã, Brasil",
13,996900808615759000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter for Android,5/16/2018 23:50,850456295861886000,coimbralola,Cristina S,4/7/2017 21:12,"Medicina,gatos e Rockn'roll",359,526,,
14,996900774377676000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter Web Client,5/16/2018 23:50,44689528,marcinhabranco,Márcia Christina,6/4/2009 19:00,PhD - Genética e Biologia Molecular | Viciada em ciência e chocolate 60%+ | twittera de vez em quando,213,449,"Vitória da Conquista, Brasil",Santiago
1,996901582770929000,"RT @PanichiRaphael: Para quem achava que a Dilma era a única Imbecil aí está Ciro Gomes com seu inglês pior que do Joel Santana, falando qu…",Ciro Gomes,-1,352,0,Twitter for Android,5/16/2018 23:53,821115560964583000,NeusaMarquess,Neusa,1/16/2017 22:03,,771,32,"Tupã, Brasil",
3,996149463667412000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:05,797915222547767000,g_g_garci,Ana,11/13/2016 21:33,"#BrasilComMoro #AvanteLavaJato
Corrupção não tem partido político. Vivemos uma crise ética e moral. De DIREITA sempre. Feministas e afins, ñ são bem-vindos.",1278,1808,"Rio de Janeiro, Brasil",
5,996149236252205000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:04,972217728688848000,DonaRegina100,GENERALA GEISEL,3/9/2018 21:09,,271,252,,
6,996148849734504000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter Web Client,5/14/2018 22:02,955586323452219000,JoelAlexandreM,Bolsonaro Presidente BR,1/22/2018 23:41,Conta Reserva @JoelAlexandre_M / PSL17 / Perfil politico / #BolsonaroPresidente,6248,5659,Brasil em guerra civil,Brasilia
3,996149463667412000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:05,797915222547767000,g_g_garci,Ana,11/13/2016 21:33,"#BrasilComMoro #AvanteLavaJato
Corrupção não tem partido político. Vivemos uma crise ética e moral. De DIREITA sempre. Feministas e afins, ñ são bem-vindos.",1278,1808,"Rio de Janeiro, Brasil",
5,996149236252205000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:04,972217728688848000,DonaRegina100,GENERALA GEISEL,3/9/2018 21:09,,271,252,,
6,996148849734504000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter Web Client,5/14/2018 22:02,955586323452219000,JoelAlexandreM,Bolsonaro Presidente BR,1/22/2018 23:41,Conta Reserva @JoelAlexandre_M / PSL17 / Perfil politico / #BolsonaroPresidente,6248,5659,Brasil em guerra civil,Brasilia
3,996149463667412000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:05,797915222547767000,g_g_garci,Ana,11/13/2016 21:33,"#BrasilComMoro #AvanteLavaJato
Corrupção não tem partido político. Vivemos uma crise ética e moral. De DIREITA sempre. Feministas e afins, ñ são bem-vindos.",1278,1808,"Rio de Janeiro, Brasil",
5,996149236252205000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:04,972217728688848000,DonaRegina100,GENERALA GEISEL,3/9/2018 21:09,,271,252,,
6,996148849734504000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter Web Client,5/14/2018 22:02,955586323452219000,JoelAlexandreM,Bolsonaro Presidente BR,1/22/2018 23:41,Conta Reserva @JoelAlexandre_M / PSL17 / Perfil politico / #BolsonaroPresidente,6248,5659,Brasil em guerra civil,Brasilia
3,996149463667412000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:05,797915222547767000,g_g_garci,Ana,11/13/2016 21:33,"#BrasilComMoro #AvanteLavaJato
Corrupção não tem partido político. Vivemos uma crise ética e moral. De DIREITA sempre. Feministas e afins, ñ são bem-vindos.",1278,1808,"Rio de Janeiro, Brasil",
5,996149236252205000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter for Android,5/14/2018 22:04,972217728688848000,DonaRegina100,GENERALA GEISEL,3/9/2018 21:09,,271,252,,
8,996148849734504000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,56,0,Twitter Web Client,5/14/2018 22:02,955586323452219000,JoelAlexandreM,Bolsonaro Presidente BR,1/22/2018 23:41,Conta Reserva @JoelAlexandre_M / PSL17 / Perfil politico / #BolsonaroPresidente,6248,5659,Brasil em guerra civil,Brasilia
4,996532974123446000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,135,0,Twitter for Android,5/15/2018 23:29,1454199432,jolapilima,José Lázaro P Lima MORO BRETAS,5/24/2013 13:21,"Pedro Álvares Cabral 1500, D Pedro I 1822, Princesa Isabel 1888, 9x2 1927, 6x1 1836, 6x1 1942, nada disso eu vi, mais a história relata e #euacredito.",265,390,betim MG,
4,996532974123446000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,135,0,Twitter for Android,5/15/2018 23:29,1454199432,jolapilima,José Lázaro P Lima MORO BRETAS,5/24/2013 13:21,"Pedro Álvares Cabral 1500, D Pedro I 1822, Princesa Isabel 1888, 9x2 1927, 6x1 1836, 6x1 1942, nada disso eu vi, mais a história relata e #euacredito.",265,390,betim MG,
4,996532974123446000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,135,0,Twitter for Android,5/15/2018 23:29,1454199432,jolapilima,José Lázaro P Lima MORO BRETAS,5/24/2013 13:21,"Pedro Álvares Cabral 1500, D Pedro I 1822, Princesa Isabel 1888, 9x2 1927, 6x1 1836, 6x1 1942, nada disso eu vi, mais a história relata e #euacredito.",265,390,betim MG,
9,996532974123446000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,135,0,Twitter for Android,5/15/2018 23:29,1454199432,jolapilima,José Lázaro P Lima MORO BRETAS,5/24/2013 13:21,"Pedro Álvares Cabral 1500, D Pedro I 1822, Princesa Isabel 1888, 9x2 1927, 6x1 1836, 6x1 1942, nada disso eu vi, mais a história relata e #euacredito.",265,390,betim MG,
4,996532974123446000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,135,0,Twitter for Android,5/15/2018 23:29,1454199432,jolapilima,José Lázaro P Lima MORO BRETAS,5/24/2013 13:21,"Pedro Álvares Cabral 1500, D Pedro I 1822, Princesa Isabel 1888, 9x2 1927, 6x1 1836, 6x1 1942, nada disso eu vi, mais a história relata e #euacredito.",265,390,betim MG,
0,996901095044714000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:51,776476600678412000,MarizMarcella,Marcella Moro Bretas ???,9/15/2016 17:43,"Love Dogs and Cats! 
@STF_OFICIAL IMORAL 
#Prisao2aInstanciaSim",2374,4693,,
2,996900401298526000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:49,973656387078250000,RJ_Luzetti,RICARDO JOSÉ LUZETTI,3/13/2018 20:25,,97,285,,
0,996901095044714000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:51,776476600678412000,MarizMarcella,Marcella Moro Bretas ???,9/15/2016 17:43,"Love Dogs and Cats! 
@STF_OFICIAL IMORAL 
#Prisao2aInstanciaSim",2374,4693,,
2,996900401298526000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:49,973656387078250000,RJ_Luzetti,RICARDO JOSÉ LUZETTI,3/13/2018 20:25,,97,285,,
0,996901095044714000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:51,776476600678412000,MarizMarcella,Marcella Moro Bretas ???,9/15/2016 17:43,"Love Dogs and Cats! 
@STF_OFICIAL IMORAL 
#Prisao2aInstanciaSim",2374,4693,,
2,996900401298526000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:49,973656387078250000,RJ_Luzetti,RICARDO JOSÉ LUZETTI,3/13/2018 20:25,,97,285,,
2,996901095044714000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:51,776476600678412000,MarizMarcella,Marcella Moro Bretas ???,9/15/2016 17:43,"Love Dogs and Cats! 
@STF_OFICIAL IMORAL 
#Prisao2aInstanciaSim",2374,4693,,
4,996900401298526000,"RT @JoelAlexandreM: Flavio Rocha e Amoedo tem menos intenções de votos nas pesquisas que nomes como Collor e Boulos, são esses candidatos q…",Flavio Rocha,-1,154,0,Twitter for Android,5/16/2018 23:49,973656387078250000,RJ_Luzetti,RICARDO JOSÉ LUZETTI,3/13/2018 20:25,,97,285,,
